date,vh,vv
2022-11-01/2022-12-01,0.0057841153,0.015211293
2022-11-01/2022-12-01,0.0057883244,0.013484234
2022-11-01/2022-12-01,0.0048763324,0.015733885
2022-11-01/2022-12-01,0.004656771,0.016854387
2022-11-01/2022-12-01,0.0052200835,0.015104281
2022-11-01/2022-12-01,0.005428708,0.015142528
2022-11-01/2022-12-01,0.00478503,0.015455665
2022-11-01/2022-12-01,0.0054088407,0.013031868
2022-11-01/2022-12-01,0.0053932173,0.0114244595
2022-11-01/2022-12-01,0.005459794,0.012549992
2022-11-01/2022-12-01,0.0050758533,0.012336766
2022-11-01/2022-12-01,0.0057615233,0.012801054
2022-11-01/2022-12-01,0.005632679,0.013078798
2022-11-01/2022-12-01,0.005236838,0.017119903
2022-11-01/2022-12-01,0.004824059,0.017727692
2022-11-01/2022-12-01,0.005672507,0.014877745
2022-11-01/2022-12-01,0.005491697,0.013388297
2022-11-01/2022-12-01,0.00512488,0.013211828
2022-11-01/2022-12-01,0.06692229,0.25580198
2022-11-01/2022-12-01,0.055800863,0.19373652
2022-11-01/2022-12-01,0.064094305,0.20623113
2022-11-01/2022-12-01,0.06067188,0.22854762
2022-11-01/2022-12-01,0.06624754,0.22262563
2022-11-01/2022-12-01,0.048585013,0.21213397
2022-11-01/2022-12-01,0.052256107,0.19743872
2022-11-01/2022-12-01,0.051648214,0.17635778
2022-11-01/2022-12-01,0.05425671,0.17470482
2022-11-01/2022-12-01,0.05288586,0.19817404
2022-11-01/2022-12-01,0.05126956,0.19097278
2022-11-01/2022-12-01,0.06120453,0.24362871
2022-11-01/2022-12-01,0.056949437,0.25196385
2022-11-01/2022-12-01,0.062361836,0.2189875
2022-11-01/2022-12-01,0.059101578,0.22464702
2022-11-01/2022-12-01,0.056122795,0.22433454
2022-11-01/2022-12-01,0.05559022,0.1904844
2022-11-01/2022-12-01,0.05343086,0.17552349
2022-11-01/2022-12-01,0.048341203,0.1846954
2022-11-01/2022-12-01,0.04618045,0.22944124
2022-11-01/2022-12-01,0.057340376,0.20059273
2022-11-01/2022-12-01,0.05493622,0.23480248
2022-11-01/2022-12-01,0.059308603,0.2593897
2022-11-01/2022-12-01,0.064791106,0.25546747
2022-11-01/2022-12-01,0.069944546,0.22364217
2022-11-01/2022-12-01,0.06176114,0.25992933
2022-11-01/2022-12-01,0.06410277,0.2559543
2022-11-01/2022-12-01,0.06640741,0.19495896
2022-11-01/2022-12-01,0.050602518,0.17486507
2022-11-01/2022-12-01,0.04426244,0.19692908
2022-11-01/2022-12-01,0.046372253,0.23052844
2022-11-01/2022-12-01,0.050461926,0.27198935
2022-11-01/2022-12-01,0.056456305,0.22781065
2022-11-01/2022-12-01,0.058164686,0.20276952
2022-11-01/2022-12-01,0.054175798,0.2213876
2022-11-01/2022-12-01,0.04874579,0.26264483
2022-11-01/2022-12-01,0.05081681,0.24046585
2022-11-01/2022-12-01,0.057492085,0.19518793
2022-11-01/2022-12-01,0.05366248,0.24852692
2022-11-01/2022-12-01,0.05366248,0.2541327
2022-11-01/2022-12-01,0.05685865,0.20358872
2022-11-01/2022-12-01,0.050979163,0.22548603
2022-11-01/2022-12-01,0.052760825,0.22777632
2022-11-01/2022-12-01,0.05389105,0.22951937
2022-11-01/2022-12-01,0.050921254,0.2535923
2022-11-01/2022-12-01,0.048775226,0.25047946
2022-11-01/2022-12-01,0.051956497,0.21836169
2022-11-01/2022-12-01,0.05669383,0.22592762
2022-11-01/2022-12-01,0.055954218,0.22441465
2022-11-01/2022-12-01,0.050066844,0.24676053
2022-12-01/2023-01-01,0.007958594,0.19594473
2022-12-01/2023-01-01,0.0111447815,0.22785515
2022-12-01/2023-01-01,0.012239724,0.25858015
2022-12-01/2023-01-01,0.009994185,0.18832
2022-12-01/2023-01-01,0.02587745,0.24261667
2022-12-01/2023-01-01,0.013662407,0.18272895
2022-12-01/2023-01-01,0.0061406223,0.1287238
2022-12-01/2023-01-01,0.0074573904,0.16457473
2022-12-01/2023-01-01,0.0053047687,0.11726412
2022-12-01/2023-01-01,0.00435789,0.028796133
2022-12-01/2023-01-01,0.00812114,0.176883
2022-12-01/2023-01-01,0.00785853,0.15636608
2022-12-01/2023-01-01,0.00942258,0.19135353
2022-12-01/2023-01-01,0.012497288,0.2466194
2022-12-01/2023-01-01,0.0068672476,0.12844108
2022-12-01/2023-01-01,0.0059922943,0.11579296
2022-12-01/2023-01-01,0.010577667,0.24520072
2022-12-01/2023-01-01,0.0069004428,0.10720321
2022-12-01/2023-01-01,0.0069576395,0.15502563
2022-12-01/2023-01-01,0.026816048,0.2223917
2022-12-01/2023-01-01,0.017619625,0.18558395
2022-12-01/2023-01-01,0.008567255,0.14252019
2022-12-01/2023-01-01,0.016460711,0.30520484
2022-12-01/2023-01-01,0.03275935,0.29516762
2022-12-01/2023-01-01,0.01053294,0.19950736
2022-12-01/2023-01-01,0.010588905,0.13232207
2022-12-01/2023-01-01,0.008126659,0.14924261
2022-12-01/2023-01-01,0.0073837205,0.19755088
2022-12-01/2023-01-01,0.0106502455,0.21177417
2022-12-01/2023-01-01,0.02378587,0.236572
2022-12-01/2023-01-01,0.008814348,0.32238048
2022-12-01/2023-01-01,0.0052655707,0.06717231
2022-12-01/2023-01-01,0.006901349,0.08186587
2022-12-01/2023-01-01,0.0054217065,0.11161271
2022-12-01/2023-01-01,0.010926888,0.13575497
2022-12-01/2023-01-01,0.006548731,0.06420999
2022-12-01/2023-01-01,0.00974016,0.11468068
2022-12-01/2023-01-01,0.015079021,0.25920928
2022-12-01/2023-01-01,0.00998939,0.113638535
2022-12-01/2023-01-01,0.020316835,0.2578982
2022-12-01/2023-01-01,0.011023335,0.20600882
2022-12-01/2023-01-01,0.006216872,0.05419033
2022-12-01/2023-01-01,0.005222758,0.05337237
2022-12-01/2023-01-01,0.02546271,0.33908153
2022-12-01/2023-01-01,0.032221287,0.31077403
2022-12-01/2023-01-01,0.008603779,0.15630713
2022-12-01/2023-01-01,0.017973479,0.31127775
2022-12-01/2023-01-01,0.018637229,0.26544285
2022-12-01/2023-01-01,0.010935581,0.17124254
2022-12-01/2023-01-01,0.009374977,0.20815232
2022-12-01/2023-01-01,0.010282021,0.2028289
2022-12-01/2023-01-01,0.009154301,0.16346496
2022-12-01/2023-01-01,0.0065747676,0.09566225
2022-12-01/2023-01-01,0.007807854,0.066283815
2022-12-01/2023-01-01,0.024738435,0.32566488
2022-12-01/2023-01-01,0.012940928,0.20396766
2022-12-01/2023-01-01,0.019542964,0.23187384
2022-12-01/2023-01-01,0.016447868,0.22049606
2022-12-01/2023-01-01,0.00738737,0.13986294
2022-12-01/2023-01-01,0.026778203,0.28046033
2022-12-01/2023-01-01,0.0143639315,0.3055812
2022-12-01/2023-01-01,0.010920604,0.21948412
2022-12-01/2023-01-01,0.02020745,0.14280328
2022-12-01/2023-01-01,0.0048367362,0.082013525
2022-12-01/2023-01-01,0.0085324645,0.17363274
2022-12-01/2023-01-01,0.007492654,0.08820367
2022-12-01/2023-01-01,0.010018083,0.27991903
2022-12-01/2023-01-01,0.014161432,0.20507497
2022-12-01/2023-01-01,0.009388002,0.15890703
2022-12-01/2023-01-01,0.011917073,0.2700749
2022-12-01/2023-01-01,0.005645369,0.0863831
2022-12-01/2023-01-01,0.016559254,0.16993785
2022-12-01/2023-01-01,0.01406499,0.24274096
2022-12-01/2023-01-01,0.019738087,0.19080165
2022-12-01/2023-01-01,0.015842745,0.11789656
2022-12-01/2023-01-01,0.008565769,0.23385866
2022-12-01/2023-01-01,0.010086708,0.1296637
2022-12-01/2023-01-01,0.009842783,0.24153194
2022-12-01/2023-01-01,0.010195481,0.20535651
2022-12-01/2023-01-01,0.004865261,0.086848445
2022-12-01/2023-01-01,0.009871066,0.14296198
2022-12-01/2023-01-01,0.0073230704,0.11301573
2022-12-01/2023-01-01,0.006690624,0.1418324
2022-12-01/2023-01-01,0.02571274,0.31044006
2022-12-01/2023-01-01,0.006749695,0.16508111
2022-12-01/2023-01-01,0.004905302,0.116118774
2022-12-01/2023-01-01,0.0111827925,0.34048373
2022-12-01/2023-01-01,0.008851379,0.22865343
2022-12-01/2023-01-01,0.016743068,0.14669876
2022-12-01/2023-01-01,0.0090807015,0.32031703
2022-12-01/2023-01-01,0.009539784,0.29405072
2022-12-01/2023-01-01,0.009449091,0.11970184
2022-12-01/2023-01-01,0.0103123225,0.24392475
2022-12-01/2023-01-01,0.0052577266,0.14214627
2022-12-01/2023-01-01,0.009817829,0.21220636
2022-12-01/2023-01-01,0.012151275,0.14371432
2022-12-01/2023-01-01,0.012305469,0.21432367
2022-12-01/2023-01-01,0.005459071,0.077022225
2022-12-01/2023-01-01,0.010154316,0.21158661
2022-12-01/2023-01-01,0.005907926,0.09411856
2022-12-01/2023-01-01,0.016338632,0.3015067
2022-12-01/2023-01-01,0.005953346,0.11727922
2022-12-01/2023-01-01,0.005135489,0.08581874
2022-12-01/2023-01-01,0.01969888,0.17779534
2022-12-01/2023-01-01,0.023362877,0.30804652
2022-12-01/2023-01-01,0.0076838704,0.09734911
2022-12-01/2023-01-01,0.008416675,0.18403585
2022-12-01/2023-01-01,0.009036642,0.14624196
2022-12-01/2023-01-01,0.006973052,0.12681748
2022-12-01/2023-01-01,0.0049739284,0.040311955
2022-12-01/2023-01-01,0.011112008,0.16310498
2022-12-01/2023-01-01,0.005207523,0.1275038
2022-12-01/2023-01-01,0.009878595,0.15925734
2022-12-01/2023-01-01,0.010278754,0.2353634
2022-12-01/2023-01-01,0.008818844,0.20434837
2022-12-01/2023-01-01,0.021048898,0.2516798
2022-12-01/2023-01-01,0.007760287,0.14389433
2022-12-01/2023-01-01,0.006449935,0.10144101
2022-12-01/2023-01-01,0.0057860906,0.054195065
2022-12-01/2023-01-01,0.014072949,0.19544473
2022-12-01/2023-01-01,0.00492532,0.13956663
2022-12-01/2023-01-01,0.010659132,0.2659074
2022-12-01/2023-01-01,0.01575486,0.36624217
2022-12-01/2023-01-01,0.0123761315,0.20205179
2022-12-01/2023-01-01,0.005604809,0.12248335
2022-12-01/2023-01-01,0.01312931,0.23392054
2022-12-01/2023-01-01,0.009769112,0.1902679
2022-12-01/2023-01-01,0.0050023803,0.07102291
2022-12-01/2023-01-01,0.019012602,0.24384166
2022-12-01/2023-01-01,0.0067607183,0.056925192
2022-12-01/2023-01-01,0.005077676,0.0737414
2022-12-01/2023-01-01,0.018052828,0.27878267
2022-12-01/2023-01-01,0.009393446,0.1659753
2022-12-01/2023-01-01,0.008269409,0.13491137
2022-12-01/2023-01-01,0.006357746,0.14647004
2022-12-01/2023-01-01,0.007919414,0.20196395
2022-12-01/2023-01-01,0.0055713286,0.09386434
2022-12-01/2023-01-01,0.00804479,0.1519612
2022-12-01/2023-01-01,0.0086002555,0.12510625
2022-12-01/2023-01-01,0.020242203,0.2406672
2022-12-01/2023-01-01,0.007820974,0.09603809
2022-12-01/2023-01-01,0.008588626,0.13858396
2022-12-01/2023-01-01,0.017327722,0.1754404
2022-12-01/2023-01-01,0.01084568,0.14225104
2022-12-01/2023-01-01,0.009637456,0.20119774
2022-12-01/2023-01-01,0.009906115,0.17248362
2022-12-01/2023-01-01,0.013606451,0.110901535
2022-12-01/2023-01-01,0.009226235,0.123071104
2022-12-01/2023-01-01,0.015338274,0.13904715
2022-12-01/2023-01-01,0.0051068105,0.06993765
2022-12-01/2023-01-01,0.030353116,0.077701576
2022-12-01/2023-01-01,0.020429883,0.13818425
2022-12-01/2023-01-01,0.022855647,0.09858796
2022-12-01/2023-01-01,0.025475772,0.12211874
2022-12-01/2023-01-01,0.020952493,0.16509828
2022-12-01/2023-01-01,0.02573983,0.102300435
2022-12-01/2023-01-01,0.025721218,0.14533532
2022-12-01/2023-01-01,0.025813326,0.11247878
2022-12-01/2023-01-01,0.021639816,0.100901105
2022-12-01/2023-01-01,0.021213263,0.055466615
2022-12-01/2023-01-01,0.024637468,0.108498365
2022-12-01/2023-01-01,0.018360563,0.19070718
2022-12-01/2023-01-01,0.022865603,0.16100386
2022-12-01/2023-01-01,0.022332795,0.1693916
2022-12-01/2023-01-01,0.034300856,0.15600045
2022-12-01/2023-01-01,0.02722886,0.17996708
2022-12-01/2023-01-01,0.021126768,0.1604636
2022-12-01/2023-01-01,0.023170441,0.2811973
2022-12-01/2023-01-01,0.034503054,0.09615703
2022-12-01/2023-01-01,0.03186608,0.11456175
2022-12-01/2023-01-01,0.027433526,0.1261118
2022-12-01/2023-01-01,0.025927376,0.14480802
2022-12-01/2023-01-01,0.018863436,0.19482596
2022-12-01/2023-01-01,0.028907966,0.08529902
2022-12-01/2023-01-01,0.032785915,0.1775749
2022-12-01/2023-01-01,0.036335543,0.16284168
2022-12-01/2023-01-01,0.020148136,0.17361958
2022-12-01/2023-01-01,0.033739768,0.09073281
2022-12-01/2023-01-01,0.031888828,0.11936338
2022-12-01/2023-01-01,0.03407313,0.12533604
2022-12-01/2023-01-01,0.021691788,0.14587474
2022-12-01/2023-01-01,0.026223132,0.079868175
2022-12-01/2023-01-01,0.02381377,0.06516673
2022-12-01/2023-01-01,0.022990115,0.12106312
2022-12-01/2023-01-01,0.030504186,0.20983225
2022-12-01/2023-01-01,0.028050719,0.098212875
2022-12-01/2023-01-01,0.028998123,0.10605973
2022-12-01/2023-01-01,0.024061974,0.09397574
2022-12-01/2023-01-01,0.020742506,0.171824
2022-12-01/2023-01-01,0.023722421,0.1889993
2022-12-01/2023-01-01,0.025826551,0.10826686
2022-12-01/2023-01-01,0.023812365,0.10053027
2022-12-01/2023-01-01,0.028807063,0.1735566
2022-12-01/2023-01-01,0.021680295,0.09286173
2022-12-01/2023-01-01,0.028684746,0.13260247
2022-12-01/2023-01-01,0.02412524,0.13718918
2022-12-01/2023-01-01,0.02481572,0.07212092
2022-12-01/2023-01-01,0.02122922,0.12365606
2022-12-01/2023-01-01,0.021399625,0.08428526
2022-12-01/2023-01-01,0.021372825,0.08313843
2022-12-01/2023-01-01,0.028019406,0.18785954
2022-12-01/2023-01-01,0.026028177,0.1006752
2022-12-01/2023-01-01,0.024592154,0.21108131
2022-12-01/2023-01-01,0.02891801,0.07868725
2022-12-01/2023-01-01,0.018082615,0.24637093
2022-12-01/2023-01-01,0.031494573,0.1273807
2022-12-01/2023-01-01,0.023162432,0.0799674
2022-12-01/2023-01-01,0.027512293,0.21363881
2022-12-01/2023-01-01,0.028811485,0.2084305
2022-12-01/2023-01-01,0.031932935,0.11121519
2022-12-01/2023-01-01,0.019904474,0.1039021
2022-12-01/2023-01-01,0.018540656,0.29484192
2022-12-01/2023-01-01,0.025873391,0.19939375
2022-12-01/2023-01-01,0.021109186,0.07641883
2022-12-01/2023-01-01,0.02957122,0.2671563
2022-12-01/2023-01-01,0.024006072,0.12839535
2022-12-01/2023-01-01,0.028105859,0.120329976
2022-12-01/2023-01-01,0.028413717,0.059973136
2022-12-01/2023-01-01,0.035102185,0.14680725
2022-12-01/2023-01-01,0.026293945,0.10194719
2022-12-01/2023-01-01,0.031651776,0.12193775
2022-12-01/2023-01-01,0.028736249,0.16844481
2022-12-01/2023-01-01,0.02591132,0.34132588
2022-12-01/2023-01-01,0.021576583,0.10888157
2022-12-01/2023-01-01,0.023791699,0.17968139
2022-12-01/2023-01-01,0.011709747,0.24063498
2022-12-01/2023-01-01,0.031792134,0.107804246
2022-12-01/2023-01-01,0.022996575,0.09346655
2022-12-01/2023-01-01,0.01943541,0.18414614
2022-12-01/2023-01-01,0.02163822,0.10223712
2022-12-01/2023-01-01,0.028442506,0.13493824
2022-12-01/2023-01-01,0.023597956,0.08320294
2022-12-01/2023-01-01,0.021762248,0.21342543
2022-12-01/2023-01-01,0.032049067,0.14149037
2022-12-01/2023-01-01,0.041525714,0.20804499
2022-12-01/2023-01-01,0.023674488,0.075071976
2022-12-01/2023-01-01,0.022969294,0.083707765
2022-12-01/2023-01-01,0.039977856,0.10665423
2022-12-01/2023-01-01,0.027334,0.06832949
2022-12-01/2023-01-01,0.02294359,0.1885871
2022-12-01/2023-01-01,0.026608553,0.09774983
2022-12-01/2023-01-01,0.02608703,0.2214536
2022-12-01/2023-01-01,0.03251411,0.09873999
2022-12-01/2023-01-01,0.022033893,0.117712766
2022-12-01/2023-01-01,0.027652994,0.15761623
2022-12-01/2023-01-01,0.019737393,0.11030887
2022-12-01/2023-01-01,0.028732568,0.08495258
2022-12-01/2023-01-01,0.021536238,0.097294174
2022-12-01/2023-01-01,0.030996872,0.12447748
2022-12-01/2023-01-01,0.04565508,0.14670889
2022-12-01/2023-01-01,0.02005146,0.14614269
2022-12-01/2023-01-01,0.02776592,0.20618129
2022-12-01/2023-01-01,0.025947064,0.15783453
2022-12-01/2023-01-01,0.029262196,0.10834761
2022-12-01/2023-01-01,0.03340101,0.10013366
2022-12-01/2023-01-01,0.019334834,0.11918992
2022-12-01/2023-01-01,0.018413305,0.26982778
2022-12-01/2023-01-01,0.03086314,0.09485039
2022-12-01/2023-01-01,0.022925979,0.14231849
2022-12-01/2023-01-01,0.021072429,0.11700509
2022-12-01/2023-01-01,0.016056132,0.09543544
2022-12-01/2023-01-01,0.031757127,0.19930041
2022-12-01/2023-01-01,0.035078704,0.102398135
2022-12-01/2023-01-01,0.03216477,0.07668345
2022-12-01/2023-01-01,0.025567345,0.19712284
2022-12-01/2023-01-01,0.02152574,0.078979805
2022-12-01/2023-01-01,0.026303962,0.1331579
2022-12-01/2023-01-01,0.018134888,0.19232276
2022-12-01/2023-01-01,0.03085132,0.11341418
2022-12-01/2023-01-01,0.028619643,0.0910016
2022-12-01/2023-01-01,0.023404645,0.23705922
2022-12-01/2023-01-01,0.030413806,0.12645072
2022-12-01/2023-01-01,0.019752242,0.15732464
2022-12-01/2023-01-01,0.024423383,0.16950384
2022-12-01/2023-01-01,0.024944767,0.19808169
2022-12-01/2023-01-01,0.02571327,0.16716543
2022-12-01/2023-01-01,0.018625041,0.11861126
2022-12-01/2023-01-01,0.02529522,0.083328485
2022-12-01/2023-01-01,0.027502775,0.08470356
2022-12-01/2023-01-01,0.027897485,0.06871646
2022-12-01/2023-01-01,0.022780497,0.16983528
2022-12-01/2023-01-01,0.022509955,0.09949668
2022-12-01/2023-01-01,0.019823257,0.14114447
2022-12-01/2023-01-01,0.03289494,0.11394498
2022-12-01/2023-01-01,0.032314286,0.12521908
2022-12-01/2023-01-01,0.027489014,0.08145894
2022-12-01/2023-01-01,0.030318875,0.11934421
2022-12-01/2023-01-01,0.036512084,0.13180941
2022-12-01/2023-01-01,0.023377717,0.14563906
2022-12-01/2023-01-01,0.022385605,0.08775869
2022-12-01/2023-01-01,0.019732328,0.17635605
2022-12-01/2023-01-01,0.028772255,0.101910606
2022-12-01/2023-01-01,0.036154702,0.13384944
2022-12-01/2023-01-01,0.024486003,0.19237444
2022-12-01/2023-01-01,0.024851996,0.11554772
2022-12-01/2023-01-01,0.029442076,0.13604745
2022-12-01/2023-01-01,0.029781438,0.13708656
2022-12-01/2023-01-01,0.029446714,0.18017472
2022-12-01/2023-01-01,0.025570825,0.1306167
2022-12-01/2023-01-01,0.020454187,0.0627791
2022-12-01/2023-01-01,0.042206973,0.12480827
2022-12-01/2023-01-01,0.040017612,0.18262538
2022-12-01/2023-01-01,0.04955017,0.23406439
2022-12-01/2023-01-01,0.060977247,0.30324262
2022-12-01/2023-01-01,0.050160207,0.27157885
2022-12-01/2023-01-01,0.042461418,0.18919203
2022-12-01/2023-01-01,0.042438243,0.17442746
2022-12-01/2023-01-01,0.044622913,0.19088022
2022-12-01/2023-01-01,0.046561286,0.21792114
2022-12-01/2023-01-01,0.037637092,0.17068154
2022-12-01/2023-01-01,0.033542298,0.106535845
2022-12-01/2023-01-01,0.03905762,0.127424
2022-12-01/2023-01-01,0.059246153,0.22563018
2022-12-01/2023-01-01,0.06715047,0.23526406
2022-12-01/2023-01-01,0.052148584,0.19581659
2022-12-01/2023-01-01,0.04632833,0.20526934
2022-12-01/2023-01-01,0.061182022,0.24358052
2022-12-01/2023-01-01,0.073163986,0.2461069
2022-12-01/2023-01-01,0.06681338,0.26047778
2022-12-01/2023-01-01,0.04824631,0.27269518
2022-12-01/2023-01-01,0.055525854,0.22097577
2022-12-01/2023-01-01,0.048541114,0.20713057
2022-12-01/2023-01-01,0.047099143,0.24208803
2022-12-01/2023-01-01,0.040170956,0.18595736
2022-12-01/2023-01-01,0.043855507,0.19583891
2022-12-01/2023-01-01,0.04903354,0.20240387
2022-12-01/2023-01-01,0.047686294,0.19494742
2022-12-01/2023-01-01,0.05247333,0.17897522
2022-12-01/2023-01-01,0.05005215,0.14033678
2022-12-01/2023-01-01,0.042516816,0.14477749
2022-12-01/2023-01-01,0.04094092,0.16557509
2022-12-01/2023-01-01,0.04687813,0.1791484
2022-12-01/2023-01-01,0.042785395,0.1698724
2022-12-01/2023-01-01,0.037889823,0.14110667
2022-12-01/2023-01-01,0.037796583,0.18818867
2022-12-01/2023-01-01,0.046700947,0.18656185
2022-12-01/2023-01-01,0.059598558,0.18218504
2022-12-01/2023-01-01,0.054938544,0.2580011
2022-12-01/2023-01-01,0.055295996,0.26129684
2022-12-01/2023-01-01,0.06291555,0.24934125
2022-12-01/2023-01-01,0.056996204,0.22903247
2022-12-01/2023-01-01,0.036199156,0.17962946
2022-12-01/2023-01-01,0.03630364,0.14730826
2022-12-01/2023-01-01,0.042044032,0.15853083
2022-12-01/2023-01-01,0.045205414,0.1820172
2022-12-01/2023-01-01,0.046498697,0.23011892
2022-12-01/2023-01-01,0.0579967,0.24415001
2022-12-01/2023-01-01,0.0656593,0.2911477
2022-12-01/2023-01-01,0.059560362,0.32928813
2022-12-01/2023-01-01,0.04547725,0.2785955
2022-12-01/2023-01-01,0.04253762,0.20281656
2022-12-01/2023-01-01,0.052182034,0.19306561
2022-12-01/2023-01-01,0.05305186,0.20817721
2022-12-01/2023-01-01,0.041978635,0.20945984
2022-12-01/2023-01-01,0.050837584,0.19593666
2022-12-01/2023-01-01,0.071725585,0.20988339
2022-12-01/2023-01-01,0.05659037,0.20982185
2022-12-01/2023-01-01,0.036317028,0.1460197
2022-12-01/2023-01-01,0.026468646,0.12064467
2022-12-01/2023-01-01,0.031072054,0.14748351
2022-12-01/2023-01-01,0.04158323,0.2191641
2022-12-01/2023-01-01,0.045633454,0.23725207
2022-12-01/2023-01-01,0.042509753,0.20354567
2022-12-01/2023-01-01,0.0460905,0.15476409
2022-12-01/2023-01-01,0.048425477,0.1623883
2022-12-01/2023-01-01,0.03740809,0.13488518
2022-12-01/2023-01-01,0.042574003,0.1763099
2022-12-01/2023-01-01,0.06282161,0.19418067
2022-12-01/2023-01-01,0.05165814,0.116841376
2022-12-01/2023-01-01,0.0371206,0.13693333
2022-12-01/2023-01-01,0.043427,0.1712738
2022-12-01/2023-01-01,0.04249741,0.16030452
2022-12-01/2023-01-01,0.032417372,0.15411699
2022-12-01/2023-01-01,0.03317061,0.14018703
2022-12-01/2023-01-01,0.041075,0.20323275
2022-12-01/2023-01-01,0.04759012,0.23195198
2022-12-01/2023-01-01,0.047871165,0.2331501
2022-12-01/2023-01-01,0.045859754,0.18578996
2022-12-01/2023-01-01,0.038790956,0.18144764
2022-12-01/2023-01-01,0.03795029,0.18059638
2022-12-01/2023-01-01,0.06202047,0.18816432
2022-12-01/2023-01-01,0.06682476,0.2337409
2022-12-01/2023-01-01,0.05891141,0.1864728
2022-12-01/2023-01-01,0.051460005,0.1791484
2022-12-01/2023-01-01,0.05639676,0.21389203
2022-12-01/2023-01-01,0.05266377,0.20114699
2022-12-01/2023-01-01,0.04725697,0.21580797
2022-12-01/2023-01-01,0.041711677,0.23249257
2022-12-01/2023-01-01,0.045701347,0.21676652
2022-12-01/2023-01-01,0.06606324,0.29046696
2022-12-01/2023-01-01,0.06638657,0.24281317
2022-12-01/2023-01-01,0.055694133,0.20895296
2022-12-01/2023-01-01,0.044416144,0.2483364
2022-12-01/2023-01-01,0.041048642,0.21119094
2022-12-01/2023-01-01,0.04075986,0.11591631
2022-12-01/2023-01-01,0.042374723,0.13096741
2022-12-01/2023-01-01,0.050864007,0.18294933
2022-12-01/2023-01-01,0.051675886,0.24076134
2022-12-01/2023-01-01,0.047718875,0.27082253
2022-12-01/2023-01-01,0.059074238,0.34776023
2022-12-01/2023-01-01,0.0044331253,0.014184691
2022-12-01/2023-01-01,0.005081064,0.016606912
2022-12-01/2023-01-01,0.004331599,0.012317907
2022-12-01/2023-01-01,0.004421446,0.022329725
2022-12-01/2023-01-01,0.0042833723,0.01384267
2022-12-01/2023-01-01,0.004568924,0.012624292
2022-12-01/2023-01-01,0.004269937,0.018266492
2022-12-01/2023-01-01,0.0046714046,0.016188126
2022-12-01/2023-01-01,0.004395506,0.013850592
2022-12-01/2023-01-01,0.0045150938,0.015236501
2022-12-01/2023-01-01,0.004882806,0.011947237
2022-12-01/2023-01-01,0.0046192333,0.013600778
2022-12-01/2023-01-01,0.0039996784,0.0169558
2022-12-01/2023-01-01,0.004208721,0.017509649
2022-12-01/2023-01-01,0.0056061316,0.019457862
2022-12-01/2023-01-01,0.004977237,0.011721005
2022-12-01/2023-01-01,0.0041764835,0.014428075
2022-12-01/2023-01-01,0.0040240968,0.0169086
2022-12-01/2023-01-01,0.004455258,0.017993081
2022-12-01/2023-01-01,0.0053190477,0.02210366
2022-12-01/2023-01-01,0.0070298538,0.02493982
2022-12-01/2023-01-01,0.0038190023,0.011890285
2022-12-01/2023-01-01,0.0041029947,0.014428426
2022-12-01/2023-01-01,0.0040358473,0.014884349
2022-12-01/2023-01-01,0.0040873024,0.017060135
2022-12-01/2023-01-01,0.004990884,0.021044347
2022-12-01/2023-01-01,0.005556943,0.023931809
2022-12-01/2023-01-01,0.005011419,0.030194893
2022-12-01/2023-01-01,0.0054618283,0.033847652
2022-12-01/2023-01-01,0.0041035134,0.0117521705
2022-12-01/2023-01-01,0.0043393592,0.013107786
2022-12-01/2023-01-01,0.004690432,0.013742375
2022-12-01/2023-01-01,0.004665455,0.01529598
2022-12-01/2023-01-01,0.004854855,0.017908987
2022-12-01/2023-01-01,0.0051088724,0.023100521
2022-12-01/2023-01-01,0.004058796,0.02713886
2022-12-01/2023-01-01,0.003811839,0.025004588
2022-12-01/2023-01-01,0.0048511503,0.034636877
2022-12-01/2023-01-01,0.0042562187,0.0111971395
2022-12-01/2023-01-01,0.0048917085,0.012043703
2022-12-01/2023-01-01,0.005025101,0.012861138
2022-12-01/2023-01-01,0.0055849394,0.014121883
2022-12-01/2023-01-01,0.0064237397,0.021114796
2022-12-01/2023-01-01,0.0072482727,0.034299426
2022-12-01/2023-01-01,0.0063135177,0.031172669
2022-12-01/2023-01-01,0.004939329,0.01950352
2022-12-01/2023-01-01,0.0054666204,0.02036785
2022-12-01/2023-01-01,0.005732471,0.028252076
2022-12-01/2023-01-01,0.0038729147,0.012525993
2022-12-01/2023-01-01,0.005097681,0.01133545
2022-12-01/2023-01-01,0.0619421,0.2802018
2022-12-01/2023-01-01,0.047009617,0.21037632
2022-12-01/2023-01-01,0.048680067,0.3420039
2022-12-01/2023-01-01,0.04646413,0.264035
2022-12-01/2023-01-01,0.05502934,0.2567163
2022-12-01/2023-01-01,0.056165732,0.29587182
2022-12-01/2023-01-01,0.054494463,0.36393994
2022-12-01/2023-01-01,0.06489557,0.35967553
2022-12-01/2023-01-01,0.06885767,0.30667114
2022-12-01/2023-01-01,0.055436376,0.2720635
2022-12-01/2023-01-01,0.060294263,0.26359048
2022-12-01/2023-01-01,0.057159618,0.24763343
2022-12-01/2023-01-01,0.06746048,0.2906444
2022-12-01/2023-01-01,0.06783428,0.3170069
2022-12-01/2023-01-01,0.059997216,0.30334294
2022-12-01/2023-01-01,0.055083375,0.28105238
2022-12-01/2023-01-01,0.062869325,0.24036235
